Fips,Location,Coverage Type,Race / Ethnicity,TimeFrame,Data Type,Data,MOE
54,West Virginia,Medicaid/CHIP,Asian,2014,Number,1439,
54,West Virginia,Individual,Asian,2014,Percent,0.15473,0.107268
54,West Virginia,Individual,Asian,2014,Number,1750,
54,West Virginia,Uninsured,Asian,2014,Percent,0.12485,0.079177
54,West Virginia,Uninsured,Asian,2014,Number,1412,
54,West Virginia,Insured,Other / Multiple Races,2014,Percent,0.89825,0.035492
54,West Virginia,Insured,Other / Multiple Races,2014,Number,29583,
54,West Virginia,Public,Other / Multiple Races,2014,Percent,0.4946,0.083874
54,West Virginia,Public,Other / Multiple Races,2014,Number,16289,
54,West Virginia,Private,Other / Multiple Races,2014,Percent,0.40366,0.085358
54,West Virginia,Private,Other / Multiple Races,2014,Number,13294,
54,West Virginia,Medicare,Other / Multiple Races,2014,Percent,0.09583,0.036407
54,West Virginia,Medicare,Other / Multiple Races,2014,Number,3156,
54,West Virginia,Employer,Other / Multiple Races,2014,Percent,0.38234,0.081459
54,West Virginia,Employer,Other / Multiple Races,2014,Number,12592,
54,West Virginia,Medicaid/CHIP,Other / Multiple Races,2014,Percent,0.39877,0.082022
54,West Virginia,Medicaid/CHIP,Other / Multiple Races,2014,Number,13133,
54,West Virginia,Individual,Other / Multiple Races,2014,Percent,0.02132,0.022552
54,West Virginia,Individual,Other / Multiple Races,2014,Number,702,
54,West Virginia,Uninsured,Other / Multiple Races,2014,Percent,0.10175,0.035492
54,West Virginia,Uninsured,Other / Multiple Races,2014,Number,3351,
55,Wisconsin,Insured,Hispanic / Latino,2014,Percent,0.7757,0.032625
55,Wisconsin,Insured,Hispanic / Latino,2014,Number,283874,
55,Wisconsin,Public,Hispanic / Latino,2014,Percent,0.36247,0.033984
55,Wisconsin,Public,Hispanic / Latino,2014,Number,132649,
55,Wisconsin,Private,Hispanic / Latino,2014,Percent,0.41323,0.041571
55,Wisconsin,Private,Hispanic / Latino,2014,Number,151225,
55,Wisconsin,Medicare,Hispanic / Latino,2014,Percent,0.0574,0.01115
55,Wisconsin,Medicare,Hispanic / Latino,2014,Number,21007,
55,Wisconsin,Employer,Hispanic / Latino,2014,Percent,0.38125,0.03868
55,Wisconsin,Employer,Hispanic / Latino,2014,Number,139522,
55,Wisconsin,Medicaid/CHIP,Hispanic / Latino,2014,Percent,0.30507,0.032538
55,Wisconsin,Medicaid/CHIP,Hispanic / Latino,2014,Number,111642,
55,Wisconsin,Individual,Hispanic / Latino,2014,Percent,0.03198,0.010731
55,Wisconsin,Individual,Hispanic / Latino,2014,Number,11703,
55,Wisconsin,Uninsured,Hispanic / Latino,2014,Percent,0.22431,0.032625
55,Wisconsin,Uninsured,Hispanic / Latino,2014,Number,82087,
55,Wisconsin,Insured,White,2014,Percent,0.94312,0.003398
55,Wisconsin,Insured,White,2014,Number,4415619,
55,Wisconsin,Public,White,2014,Percent,0.27205,0.005799
55,Wisconsin,Public,White,2014,Number,1273692,
55,Wisconsin,Private,White,2014,Percent,0.67108,0.006876
55,Wisconsin,Private,White,2014,Number,3141927,
55,Wisconsin,Medicare,White,2014,Percent,0.18875,0.001912
55,Wisconsin,Medicare,White,2014,Number,883704,
55,Wisconsin,Employer,White,2014,Percent,0.6055,0.007326
55,Wisconsin,Employer,White,2014,Number,2834882,
55,Wisconsin,Medicaid/CHIP,White,2014,Percent,0.0833,0.00518
55,Wisconsin,Medicaid/CHIP,White,2014,Number,389988,
55,Wisconsin,Individual,White,2014,Percent,0.06558,0.003777
55,Wisconsin,Individual,White,2014,Number,307045,
55,Wisconsin,Uninsured,White,2014,Percent,0.05688,0.003398
55,Wisconsin,Uninsured,White,2014,Number,266297,
55,Wisconsin,Insured,African-American / Black,2014,Percent,0.88648,0.01546
55,Wisconsin,Insured,African-American / Black,2014,Number,295918,
55,Wisconsin,Public,African-American / Black,2014,Percent,0.47723,0.038482
55,Wisconsin,Public,African-American / Black,2014,Number,159306,
55,Wisconsin,Private,African-American / Black,2014,Percent,0.40925,0.041962
55,Wisconsin,Private,African-American / Black,2014,Number,136612,
55,Wisconsin,Medicare,African-American / Black,2014,Percent,0.11155,0.013355
55,Wisconsin,Medicare,African-American / Black,2014,Number,37236,
55,Wisconsin,Employer,African-American / Black,2014,Percent,0.38019,0.041438
55,Wisconsin,Employer,African-American / Black,2014,Number,126911,
55,Wisconsin,Medicaid/CHIP,African-American / Black,2014,Percent,0.36568,0.037661
55,Wisconsin,Medicaid/CHIP,African-American / Black,2014,Number,122070,
55,Wisconsin,Individual,African-American / Black,2014,Percent,0.02906,0.011255
55,Wisconsin,Individual,African-American / Black,2014,Number,9701,
55,Wisconsin,Uninsured,African-American / Black,2014,Percent,0.11352,0.01546
55,Wisconsin,Uninsured,African-American / Black,2014,Number,37896,
55,Wisconsin,Insured,Asian,2014,Percent,0.87832,0.031122
55,Wisconsin,Insured,Asian,2014,Number,132806,
55,Wisconsin,Public,Asian,2014,Percent,0.23031,0.044067
55,Wisconsin,Public,Asian,2014,Number,34823,
55,Wisconsin,Private,Asian,2014,Percent,0.64802,0.057592
55,Wisconsin,Private,Asian,2014,Number,97983,
55,Wisconsin,Medicare,Asian,2014,Percent,0.05948,0.016892
55,Wisconsin,Medicare,Asian,2014,Number,8994,
55,Wisconsin,Employer,Asian,2014,Percent,0.55628,0.05946
55,Wisconsin,Employer,Asian,2014,Number,84111,
55,Wisconsin,Medicaid/CHIP,Asian,2014,Percent,0.17082,0.04219
55,Wisconsin,Medicaid/CHIP,Asian,2014,Number,25829,
55,Wisconsin,Individual,Asian,2014,Percent,0.09174,0.027604
55,Wisconsin,Individual,Asian,2014,Number,13872,
55,Wisconsin,Uninsured,Asian,2014,Percent,0.12168,0.031122
55,Wisconsin,Uninsured,Asian,2014,Number,18398,
55,Wisconsin,Insured,Other / Multiple Races,2014,Percent,0.88494,0.02444
55,Wisconsin,Insured,Other / Multiple Races,2014,Number,136298,
55,Wisconsin,Public,Other / Multiple Races,2014,Percent,0.37495,0.044269
55,Wisconsin,Public,Other / Multiple Races,2014,Number,57750,
55,Wisconsin,Private,Other / Multiple Races,2014,Percent,0.50999,0.043782
55,Wisconsin,Private,Other / Multiple Races,2014,Number,78548,
55,Wisconsin,Medicare,Other / Multiple Races,2014,Percent,0.07056,0.01562
55,Wisconsin,Medicare,Other / Multiple Races,2014,Number,10868,
55,Wisconsin,Employer,Other / Multiple Races,2014,Percent,0.47308,0.042405
55,Wisconsin,Employer,Other / Multiple Races,2014,Number,72864,
55,Wisconsin,Medicaid/CHIP,Other / Multiple Races,2014,Percent,0.30439,0.042295
55,Wisconsin,Medicaid/CHIP,Other / Multiple Races,2014,Number,46882,
55,Wisconsin,Individual,Other / Multiple Races,2014,Percent,0.03691,0.014994
55,Wisconsin,Individual,Other / Multiple Races,2014,Number,5684,
55,Wisconsin,Uninsured,Other / Multiple Races,2014,Percent,0.11506,0.02444
55,Wisconsin,Uninsured,Other / Multiple Races,2014,Number,17721,
56,Wyoming,Insured,Hispanic / Latino,2014,Percent,0.79646,0.056216
56,Wyoming,Insured,Hispanic / Latino,2014,Number,44804,
56,Wyoming,Public,Hispanic / Latino,2014,Percent,0.21764,0.059535
56,Wyoming,Public,Hispanic / Latino,2014,Number,12243,
56,Wyoming,Private,Hispanic / Latino,2014,Percent,0.57882,0.090959
56,Wyoming,Private,Hispanic / Latino,2014,Number,32561,
56,Wyoming,Medicare,Hispanic / Latino,2014,Percent,0.05945,0.023527
56,Wyoming,Medicare,Hispanic / Latino,2014,Number,3344,
56,Wyoming,Employer,Hispanic / Latino,2014,Percent,0.51762,0.090345
56,Wyoming,Employer,Hispanic / Latino,2014,Number,29118,
56,Wyoming,Medicaid/CHIP,Hispanic / Latino,2014,Percent,0.15819,0.051994
56,Wyoming,Medicaid/CHIP,Hispanic / Latino,2014,Number,8899,
56,Wyoming,Individual,Hispanic / Latino,2014,Percent,0.06121,0.02743
56,Wyoming,Individual,Hispanic / Latino,2014,Number,3443,
56,Wyoming,Uninsured,Hispanic / Latino,2014,Percent,0.20354,0.056216
56,Wyoming,Uninsured,Hispanic / Latino,2014,Number,11450,
56,Wyoming,Insured,White,2014,Percent,0.88984,0.014964
56,Wyoming,Insured,White,2014,Number,432256,
56,Wyoming,Public,White,2014,Percent,0.22561,0.012864
56,Wyoming,Public,White,2014,Number,109593,
56,Wyoming,Private,White,2014,Percent,0.66424,0.019667
56,Wyoming,Private,White,2014,Number,322663,
56,Wyoming,Medicare,White,2014,Percent,0.16198,0.004935
56,Wyoming,Medicare,White,2014,Number,78684,
56,Wyoming,Employer,White,2014,Percent,0.58906,0.020572
56,Wyoming,Employer,White,2014,Number,286147,
56,Wyoming,Medicaid/CHIP,White,2014,Percent,0.06363,0.012901
56,Wyoming,Medicaid/CHIP,White,2014,Number,30909,
56,Wyoming,Individual,White,2014,Percent,0.07517,0.013895
56,Wyoming,Individual,White,2014,Number,36516,
56,Wyoming,Uninsured,White,2014,Percent,0.11016,0.014964
56,Wyoming,Uninsured,White,2014,Number,53510,
56,Wyoming,Insured,African-American / Black,2014,Percent,N/A,N/A
56,Wyoming,Insured,African-American / Black,2014,Number,N/A,
56,Wyoming,Public,African-American / Black,2014,Percent,N/A,N/A
56,Wyoming,Public,African-American / Black,2014,Number,N/A,
56,Wyoming,Private,African-American / Black,2014,Percent,N/A,N/A
56,Wyoming,Private,African-American / Black,2014,Number,N/A,
56,Wyoming,Medicare,African-American / Black,2014,Percent,N/A,N/A
56,Wyoming,Medicare,African-American / Black,2014,Number,N/A,
56,Wyoming,Employer,African-American / Black,2014,Percent,N/A,N/A
56,Wyoming,Employer,African-American / Black,2014,Number,N/A,
56,Wyoming,Medicaid/CHIP,African-American / Black,2014,Percent,N/A,N/A
56,Wyoming,Medicaid/CHIP,African-American / Black,2014,Number,N/A,
56,Wyoming,Individual,African-American / Black,2014,Percent,N/A,N/A
56,Wyoming,Individual,African-American / Black,2014,Number,N/A,
56,Wyoming,Uninsured,African-American / Black,2014,Percent,N/A,N/A
56,Wyoming,Uninsured,African-American / Black,2014,Number,N/A,
56,Wyoming,Insured,Asian,2014,Percent,N/A,N/A
56,Wyoming,Insured,Asian,2014,Number,N/A,
56,Wyoming,Public,Asian,2014,Percent,N/A,N/A
56,Wyoming,Public,Asian,2014,Number,N/A,
56,Wyoming,Private,Asian,2014,Percent,N/A,N/A
56,Wyoming,Private,Asian,2014,Number,N/A,
56,Wyoming,Medicare,Asian,2014,Percent,N/A,N/A
56,Wyoming,Medicare,Asian,2014,Number,N/A,
56,Wyoming,Employer,Asian,2014,Percent,N/A,N/A
56,Wyoming,Employer,Asian,2014,Number,N/A,
56,Wyoming,Medicaid/CHIP,Asian,2014,Percent,N/A,N/A
56,Wyoming,Medicaid/CHIP,Asian,2014,Number,N/A,
56,Wyoming,Individual,Asian,2014,Percent,N/A,N/A
56,Wyoming,Individual,Asian,2014,Number,N/A,
56,Wyoming,Uninsured,Asian,2014,Percent,N/A,N/A
56,Wyoming,Uninsured,Asian,2014,Number,N/A,
56,Wyoming,Insured,Other / Multiple Races,2014,Percent,0.79526,0.061532
56,Wyoming,Insured,Other / Multiple Races,2014,Number,18524,
56,Wyoming,Public,Other / Multiple Races,2014,Percent,0.31941,0.116649
56,Wyoming,Public,Other / Multiple Races,2014,Number,7440,
56,Wyoming,Private,Other / Multiple Races,2014,Percent,0.47585,0.111958
56,Wyoming,Private,Other / Multiple Races,2014,Number,11084,
56,Wyoming,Medicare,Other / Multiple Races,2014,Percent,0.085,0.039811
56,Wyoming,Medicare,Other / Multiple Races,2014,Number,1980,
56,Wyoming,Employer,Other / Multiple Races,2014,Percent,0.43511,0.106318
56,Wyoming,Employer,Other / Multiple Races,2014,Number,10135,
56,Wyoming,Medicaid/CHIP,Other / Multiple Races,2014,Percent,0.23441,0.101087
56,Wyoming,Medicaid/CHIP,Other / Multiple Races,2014,Number,5460,
56,Wyoming,Individual,Other / Multiple Races,2014,Percent,0.04074,0.036035
56,Wyoming,Individual,Other / Multiple Races,2014,Number,949,
56,Wyoming,Uninsured,Other / Multiple Races,2014,Percent,0.20474,0.061532
56,Wyoming,Uninsured,Other / Multiple Races,2014,Number,4769,
US,United States,Insured,Hispanic / Latino,2014,Percent,0.76662,0.002563
US,United States,Insured,Hispanic / Latino,2014,Number,41916924,
US,United States,Public,Hispanic / Latino,2014,Percent,0.33424,0.0021
US,United States,Public,Hispanic / Latino,2014,Number,18275414,
US,United States,Private,Hispanic / Latino,2014,Percent,0.43238,0.0035
US,United States,Private,Hispanic / Latino,2014,Number,23641510,
US,United States,Medicare,Hispanic / Latino,2014,Percent,0.07443,0.000621
US,United States,Medicare,Hispanic / Latino,2014,Number,4069451,
US,United States,Employer,Hispanic / Latino,2014,Percent,0.3874,0.003381
US,United States,Employer,Hispanic / Latino,2014,Number,21182152,
US,United States,Medicaid/CHIP,Hispanic / Latino,2014,Percent,0.25981,0.002046
US,United States,Medicaid/CHIP,Hispanic / Latino,2014,Number,14205963,
US,United States,Individual,Hispanic / Latino,2014,Percent,0.04498,0.001158
US,United States,Individual,Hispanic / Latino,2014,Number,2459358,
US,United States,Uninsured,Hispanic / Latino,2014,Percent,0.23338,0.002563
US,United States,Uninsured,Hispanic / Latino,2014,Number,12760444,
US,United States,Insured,White,2014,Percent,0.91967,0.000845
US,United States,Insured,White,2014,Number,179654345,
US,United States,Public,White,2014,Percent,0.29058,0.000891
US,United States,Public,White,2014,Number,56763220,
US,United States,Private,White,2014,Percent,0.62909,0.001414
US,United States,Private,White,2014,Number,122891125,
US,United States,Medicare,White,2014,Percent,0.19998,0.000332
US,United States,Medicare,White,2014,Number,39065520,
US,United States,Employer,White,2014,Percent,0.5582,0.001348
US,United States,Employer,White,2014,Number,109041402,
US,United States,Medicaid/CHIP,White,2014,Percent,0.0906,0.000824
US,United States,Medicaid/CHIP,White,2014,Number,17697700,
US,United States,Individual,White,2014,Percent,0.0709,0.000658
US,United States,Individual,White,2014,Number,13849723,
US,United States,Uninsured,White,2014,Percent,0.08033,0.000845
US,United States,Uninsured,White,2014,Number,15691721,
US,United States,Insured,African-American / Black,2014,Percent,0.86545,0.001973
US,United States,Insured,African-American / Black,2014,Number,33069065,
US,United States,Public,African-American / Black,2014,Percent,0.38931,0.002648
US,United States,Public,African-American / Black,2014,Number,14875431,
US,United States,Private,African-American / Black,2014,Percent,0.47615,0.002941
US,United States,Private,African-American / Black,2014,Number,18193634,
US,United States,Medicare,African-American / Black,2014,Percent,0.13316,0.001029
US,United States,Medicare,African-American / Black,2014,Number,5088214,
US,United States,Employer,African-American / Black,2014,Percent,0.43553,0.002951
US,United States,Employer,African-American / Black,2014,Number,16641634,
US,United States,Medicaid/CHIP,African-American / Black,2014,Percent,0.25614,0.002635
US,United States,Medicaid/CHIP,African-American / Black,2014,Number,9787217,
US,United States,Individual,African-American / Black,2014,Percent,0.04062,0.001124
US,United States,Individual,African-American / Black,2014,Number,1552000,
US,United States,Uninsured,African-American / Black,2014,Percent,0.13455,0.001973
US,United States,Uninsured,African-American / Black,2014,Number,5141176,
US,United States,Insured,Asian,2014,Percent,0.89678,0.002733
US,United States,Insured,Asian,2014,Number,14751922,
US,United States,Public,Asian,2014,Percent,0.22525,0.003197
US,United States,Public,Asian,2014,Number,3705289,
US,United States,Private,Asian,2014,Percent,0.67153,0.004089
US,United States,Private,Asian,2014,Number,11046633,
US,United States,Medicare,Asian,2014,Percent,0.11031,0.001344
US,United States,Medicare,Asian,2014,Number,1814516,
US,United States,Employer,Asian,2014,Percent,0.56216,0.00423
US,United States,Employer,Asian,2014,Number,9247550,
US,United States,Medicaid/CHIP,Asian,2014,Percent,0.11494,0.003019
US,United States,Medicaid/CHIP,Asian,2014,Number,1890773,
US,United States,Individual,Asian,2014,Percent,0.10937,0.002659
US,United States,Individual,Asian,2014,Number,1799083,
US,United States,Uninsured,Asian,2014,Percent,0.10322,0.002733
US,United States,Uninsured,Asian,2014,Number,1698002,
US,United States,Insured,Other / Multiple Races,2014,Percent,0.87427,0.003313
US,United States,Insured,Other / Multiple Races,2014,Number,8928555,
US,United States,Public,Other / Multiple Races,2014,Percent,0.32068,0.005115
US,United States,Public,Other / Multiple Races,2014,Number,3274980,
US,United States,Private,Other / Multiple Races,2014,Percent,0.55359,0.005675
US,United States,Private,Other / Multiple Races,2014,Number,5653575,
US,United States,Medicare,Other / Multiple Races,2014,Percent,0.08385,0.002204
US,United States,Medicare,Other / Multiple Races,2014,Number,856277,
US,United States,Employer,Other / Multiple Races,2014,Percent,0.50166,0.0055
US,United States,Employer,Other / Multiple Races,2014,Number,5123288,
US,United States,Medicaid/CHIP,Other / Multiple Races,2014,Percent,0.23684,0.005273
US,United States,Medicaid/CHIP,Other / Multiple Races,2014,Number,2418703,
US,United States,Individual,Other / Multiple Races,2014,Percent,0.05193,0.002146
US,United States,Individual,Other / Multiple Races,2014,Number,530287,
US,United States,Uninsured,Other / Multiple Races,2014,Percent,0.12573,0.003313
US,United States,Uninsured,Other / Multiple Races,2014,Number,1284063,
1,Alabama,Insured,Hispanic / Latino,2015,Percent,0.71814,0.032093
1,Alabama,Insured,Hispanic / Latino,2015,Number,136046,
1,Alabama,Public,Hispanic / Latino,2015,Percent,0.35492,0.042806
1,Alabama,Public,Hispanic / Latino,2015,Number,67236,
1,Alabama,Private,Hispanic / Latino,2015,Percent,0.36323,0.052157
1,Alabama,Private,Hispanic / Latino,2015,Number,68810,
1,Alabama,Medicare,Hispanic / Latino,2015,Percent,0.0433,0.015409
1,Alabama,Medicare,Hispanic / Latino,2015,Number,8203,
1,Alabama,Employer,Hispanic / Latino,2015,Percent,0.33312,0.051788
1,Alabama,Employer,Hispanic / Latino,2015,Number,63106,
1,Alabama,Medicaid/CHIP,Hispanic / Latino,2015,Percent,0.31162,0.039272
1,Alabama,Medicaid/CHIP,Hispanic / Latino,2015,Number,59033,
1,Alabama,Individual,Hispanic / Latino,2015,Percent,0.03011,0.014588
1,Alabama,Individual,Hispanic / Latino,2015,Number,5704,
1,Alabama,Uninsured,Hispanic / Latino,2015,Percent,0.28186,0.032093
1,Alabama,Uninsured,Hispanic / Latino,2015,Number,53395,
1,Alabama,Insured,White,2015,Percent,0.91635,0.005264
1,Alabama,Insured,White,2015,Number,2904221,
1,Alabama,Public,White,2015,Percent,0.31373,0.007335
1,Alabama,Public,White,2015,Number,994315,
1,Alabama,Private,White,2015,Percent,0.60262,0.00866
1,Alabama,Private,White,2015,Number,1909906,
1,Alabama,Medicare,White,2015,Percent,0.22,0.00315
1,Alabama,Medicare,White,2015,Number,697264,
1,Alabama,Employer,White,2015,Percent,0.53397,0.009329
